Date,Code,Crime,Arrests
Oct-21,013,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,013,ROBBERY,1
Oct-21,013,SEX CRIMES,1
Oct-21,014,ASSAULT 3 & RELATED OFFENSES,4
Oct-21,014,FELONY ASSAULT,4
Oct-21,014,MISCELLANEOUS PENAL LAW,1
Oct-21,014,SEX CRIMES,2
Oct-21,018,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,018,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-21,019,FELONY ASSAULT,2
Oct-21,019,OFFENSES AGAINST THE PERSON,1
Oct-21,020,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-21,025,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,026,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,026,FELONY ASSAULT,1
Oct-21,026,SEX CRIMES,1
Oct-21,030,SEX CRIMES,1
Oct-21,032,FELONY ASSAULT,1
Oct-21,032,SEX CRIMES,1
Oct-21,040,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,043,FELONY ASSAULT,1
Oct-21,044,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,045,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,048,ASSAULT 3 & RELATED OFFENSES,5
Oct-21,052,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,052,FELONY ASSAULT,1
Oct-21,067,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,067,FELONY ASSAULT,1
Oct-21,070,ROBBERY,1
Oct-21,072,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,073,FELONY ASSAULT,3
Oct-21,077,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,077,FELONY ASSAULT,2
Oct-21,078,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,079,FELONY ASSAULT,2
Oct-21,081,FELONY ASSAULT,1
Oct-21,083,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,083,OFFENSES AGAINST THE PERSON,1
Oct-21,084,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,084,FELONY ASSAULT,1
Oct-21,102,ASSAULT 3 & RELATED OFFENSES,1
Oct-21,106,SEX CRIMES,1
Oct-21,110,ASSAULT 3 & RELATED OFFENSES,3
Nov-21,001,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,001,FELONY ASSAULT,1
Nov-21,005,FELONY ASSAULT,1
Nov-21,006,ASSAULT 3 & RELATED OFFENSES,2
Nov-21,006,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-21,014,ASSAULT 3 & RELATED OFFENSES,4
Nov-21,014,FELONY ASSAULT,1
Nov-21,014,OFF. AGNST PUB ORD SENSBLTY &,2
Nov-21,014,SEX CRIMES,4
Nov-21,017,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,018,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,019,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,020,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,023,FELONY ASSAULT,1
Nov-21,024,FELONY ASSAULT,1
Nov-21,025,ROBBERY,1
Nov-21,028,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,033,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,041,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,043,MISCELLANEOUS PENAL LAW,1
Nov-21,044,MISCELLANEOUS PENAL LAW,1
Nov-21,045,ASSAULT 3 & RELATED OFFENSES,2
Nov-21,047,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,049,MISCELLANEOUS PENAL LAW,1
Nov-21,052,FELONY ASSAULT,6
Nov-21,060,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,067,FELONY ASSAULT,1
Nov-21,071,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,072,ASSAULT 3 & RELATED OFFENSES,3
Nov-21,073,ASSAULT 3 & RELATED OFFENSES,2
Nov-21,073,FELONY ASSAULT,1
Nov-21,075,FELONY ASSAULT,1
Nov-21,077,ASSAULT 3 & RELATED OFFENSES,2
Nov-21,077,SEX CRIMES,1
Nov-21,078,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,084,ASSAULT 3 & RELATED OFFENSES,5
Nov-21,084,FELONY ASSAULT,2
Nov-21,084,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-21,088,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,088,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-21,090,MISCELLANEOUS PENAL LAW,1
Nov-21,103,SEX CRIMES,1
Nov-21,112,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,112,FELONY ASSAULT,1
Nov-21,114,ASSAULT 3 & RELATED OFFENSES,1
Nov-21,114,FELONY ASSAULT,1
Dec-21,001,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,006,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,006,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-21,007,FELONY ASSAULT,1
Dec-21,009,MISCELLANEOUS PENAL LAW,1
Dec-21,013,ASSAULT 3 & RELATED OFFENSES,2
Dec-21,013,FELONY ASSAULT,2
Dec-21,014,ASSAULT 3 & RELATED OFFENSES,3
Dec-21,014,FELONY ASSAULT,1
Dec-21,014,SEX CRIMES,1
Dec-21,018,ASSAULT 3 & RELATED OFFENSES,2
Dec-21,018,FELONY ASSAULT,1
Dec-21,018,MISCELLANEOUS PENAL LAW,1
Dec-21,024,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,024,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-21,025,FELONY ASSAULT,2
Dec-21,025,SEX CRIMES,1
Dec-21,026,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,028,FELONY ASSAULT,1
Dec-21,030,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-21,040,ASSAULT 3 & RELATED OFFENSES,5
Dec-21,040,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-21,040,ROBBERY,1
Dec-21,041,FELONY ASSAULT,1
Dec-21,042,FELONY ASSAULT,1
Dec-21,044,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,045,FELONY ASSAULT,1
Dec-21,048,FELONY ASSAULT,1
Dec-21,048,SEX CRIMES,1
Dec-21,049,FELONY ASSAULT,1
Dec-21,049,ROBBERY,1
Dec-21,050,FELONY ASSAULT,1
Dec-21,052,ASSAULT 3 & RELATED OFFENSES,4
Dec-21,052,SEX CRIMES,1
Dec-21,070,ASSAULT 3 & RELATED OFFENSES,2
Dec-21,070,FELONY ASSAULT,1
Dec-21,072,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,072,FELONY ASSAULT,1
Dec-21,073,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,073,SEX CRIMES,1
Dec-21,075,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,075,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-21,078,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,078,SEX CRIMES,1
Dec-21,079,FELONY ASSAULT,1
Dec-21,083,FELONY ASSAULT,1
Dec-21,084,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-21,084,SEX CRIMES,1
Dec-21,088,FELONY ASSAULT,3
Dec-21,090,FELONY ASSAULT,1
Dec-21,102,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,103,ASSAULT 3 & RELATED OFFENSES,1
Dec-21,103,FELONY ASSAULT,1
Dec-21,112,ROBBERY,4
Dec-21,114,FELONY ASSAULT,1
Jan-22,001,MISCELLANEOUS PENAL LAW,1
Jan-22,005,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,005,FELONY ASSAULT,1
Jan-22,009,ASSAULT 3 & RELATED OFFENSES,2
Jan-22,010,MISCELLANEOUS PENAL LAW,1
Jan-22,010,ROBBERY,1
Jan-22,013,ASSAULT 3 & RELATED OFFENSES,3
Jan-22,013,SEX CRIMES,1
Jan-22,014,ASSAULT 3 & RELATED OFFENSES,5
Jan-22,014,FELONY ASSAULT,3
Jan-22,014,OFFENSES AGAINST THE PERSON,1
Jan-22,017,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,019,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,019,MISCELLANEOUS PENAL LAW,1
Jan-22,025,ROBBERY,1
Jan-22,026,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,028,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,030,FELONY ASSAULT,2
Jan-22,032,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,034,ASSAULT 3 & RELATED OFFENSES,2
Jan-22,034,FELONY ASSAULT,2
Jan-22,040,ASSAULT 3 & RELATED OFFENSES,3
Jan-22,040,FELONY ASSAULT,2
Jan-22,040,ROBBERY,1
Jan-22,041,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,043,ROBBERY,1
Jan-22,044,ASSAULT 3 & RELATED OFFENSES,2
Jan-22,047,FELONY ASSAULT,2
Jan-22,067,ASSAULT 3 & RELATED OFFENSES,2
Jan-22,067,FELONY ASSAULT,1
Jan-22,073,FELONY ASSAULT,2
Jan-22,073,MISCELLANEOUS PENAL LAW,1
Jan-22,079,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,079,FELONY ASSAULT,1
Jan-22,079,OFF. AGNST PUB ORD SENSBLTY &,1
Jan-22,084,FELONY ASSAULT,3
Jan-22,090,ASSAULT 3 & RELATED OFFENSES,2
Jan-22,102,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,103,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,106,ASSAULT 3 & RELATED OFFENSES,1
Jan-22,114,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,001,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,001,MISCELLANEOUS PENAL LAW,1
Feb-22,005,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,005,FELONY ASSAULT,1
Feb-22,006,OFFENSES AGAINST THE PERSON,1
Feb-22,007,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,010,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,013,FELONY ASSAULT,2
Feb-22,013,OFFENSES AGAINST THE PERSON,1
Feb-22,014,ASSAULT 3 & RELATED OFFENSES,6
Feb-22,014,FELONY ASSAULT,2
Feb-22,014,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-22,014,SEX CRIMES,1
Feb-22,018,ASSAULT 3 & RELATED OFFENSES,2
Feb-22,020,ASSAULT 3 & RELATED OFFENSES,3
Feb-22,028,ASSAULT 3 & RELATED OFFENSES,2
Feb-22,030,MISCELLANEOUS PENAL LAW,1
Feb-22,040,ASSAULT 3 & RELATED OFFENSES,6
Feb-22,040,FELONY ASSAULT,1
Feb-22,040,ROBBERY,2
Feb-22,041,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,041,DISORDERLY CONDUCT,1
Feb-22,045,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,045,OFFENSES AGAINST THE PERSON,1
Feb-22,046,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,049,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,049,DANGEROUS WEAPONS,1
Feb-22,049,OFFENSES AGAINST THE PERSON,1
Feb-22,060,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,070,FELONY ASSAULT,1
Feb-22,071,DISORDERLY CONDUCT,1
Feb-22,073,ASSAULT 3 & RELATED OFFENSES,4
Feb-22,073,FELONY ASSAULT,1
Feb-22,073,MISCELLANEOUS PENAL LAW,1
Feb-22,075,ROBBERY,2
Feb-22,075,SEX CRIMES,1
Feb-22,077,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,077,FELONY ASSAULT,1
Feb-22,078,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,078,FELONY ASSAULT,1
Feb-22,084,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,084,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-22,102,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,103,FELONY ASSAULT,1
Feb-22,104,ASSAULT 3 & RELATED OFFENSES,2
Feb-22,104,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-22,107,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,109,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,109,FELONY ASSAULT,1
Feb-22,110,ASSAULT 3 & RELATED OFFENSES,1
Feb-22,110,MISCELLANEOUS PENAL LAW,1
Feb-22,112,ARSON,1
Feb-22,112,FELONY ASSAULT,1
Feb-22,112,ROBBERY,1
Feb-22,115,ARSON,1
Feb-22,115,FELONY ASSAULT,1
Mar-22,001,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,001,MISCELLANEOUS PENAL LAW,1
Mar-22,006,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,007,FELONY ASSAULT,1
Mar-22,007,MISCELLANEOUS PENAL LAW,1
Mar-22,009,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,009,FELONY ASSAULT,1
Mar-22,013,FELONY ASSAULT,2
Mar-22,013,MISCELLANEOUS PENAL LAW,1
Mar-22,013,OFFENSES AGAINST THE PERSON,2
Mar-22,014,ASSAULT 3 & RELATED OFFENSES,7
Mar-22,014,FELONY ASSAULT,1
Mar-22,014,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-22,014,OFFENSES AGAINST THE PERSON,1
Mar-22,014,ROBBERY,2
Mar-22,014,SEX CRIMES,1
Mar-22,017,SEX CRIMES,1
Mar-22,018,ASSAULT 3 & RELATED OFFENSES,4
Mar-22,018,FELONY ASSAULT,1
Mar-22,018,MISCELLANEOUS PENAL LAW,1
Mar-22,019,FELONY ASSAULT,1
Mar-22,023,ROBBERY,1
Mar-22,025,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,025,OFFENSES AGAINST THE PERSON,1
Mar-22,026,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,026,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-22,028,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,028,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-22,028,SEX CRIMES,1
Mar-22,030,ASSAULT 3 & RELATED OFFENSES,3
Mar-22,033,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,033,MISCELLANEOUS PENAL LAW,1
Mar-22,040,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,040,FELONY ASSAULT,3
Mar-22,040,MISCELLANEOUS PENAL LAW,1
Mar-22,040,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-22,041,FELONY ASSAULT,1
Mar-22,042,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,044,FELONY ASSAULT,1
Mar-22,048,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,048,FELONY ASSAULT,1
Mar-22,049,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,052,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-22,052,SEX CRIMES,3
Mar-22,060,FELONY ASSAULT,3
Mar-22,060,SEX CRIMES,1
Mar-22,061,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,070,SEX CRIMES,1
Mar-22,071,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,072,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,072,FELONY ASSAULT,1
Mar-22,073,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,073,FELONY ASSAULT,2
Mar-22,073,MISCELLANEOUS PENAL LAW,1
Mar-22,075,ASSAULT 3 & RELATED OFFENSES,3
Mar-22,075,OFFENSES AGAINST THE PERSON,1
Mar-22,078,FELONY ASSAULT,1
Mar-22,084,ARSON,1
Mar-22,084,ASSAULT 3 & RELATED OFFENSES,4
Mar-22,084,SEX CRIMES,2
Mar-22,090,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,090,OFFENSES AGAINST THE PERSON,1
Mar-22,101,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,102,SEX CRIMES,1
Mar-22,103,ASSAULT 3 & RELATED OFFENSES,2
Mar-22,106,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,107,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,108,FELONY ASSAULT,2
Mar-22,108,SEX CRIMES,2
Mar-22,109,SEX CRIMES,1
Mar-22,110,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,110,SEX CRIMES,1
Mar-22,112,ASSAULT 3 & RELATED OFFENSES,1
Mar-22,112,OFFENSES AGAINST THE PERSON,1
Apr-22,001,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,001,FELONY ASSAULT,1
Apr-22,005,FELONY ASSAULT,1
Apr-22,007,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,007,FELONY ASSAULT,1
Apr-22,009,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,010,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,013,ASSAULT 3 & RELATED OFFENSES,2
Apr-22,013,FELONY ASSAULT,1
Apr-22,013,OFFENSES AGAINST THE PERSON,2
Apr-22,014,ASSAULT 3 & RELATED OFFENSES,3
Apr-22,014,FELONY ASSAULT,1
Apr-22,018,ASSAULT 3 & RELATED OFFENSES,2
Apr-22,018,FELONY ASSAULT,1
Apr-22,019,ASSAULT 3 & RELATED OFFENSES,3
Apr-22,025,FELONY ASSAULT,1
Apr-22,025,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,025,ROBBERY,1
Apr-22,026,ASSAULT 3 & RELATED OFFENSES,2
Apr-22,026,SEX CRIMES,2
Apr-22,028,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,032,FELONY ASSAULT,2
Apr-22,034,FELONY ASSAULT,1
Apr-22,040,FELONY ASSAULT,4
Apr-22,042,ROBBERY,1
Apr-22,044,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,044,OFFENSES AGAINST THE PERSON,1
Apr-22,046,FELONY ASSAULT,1
Apr-22,046,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,047,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,050,FELONY ASSAULT,1
Apr-22,050,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,052,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,052,SEX CRIMES,1
Apr-22,060,FELONY ASSAULT,1
Apr-22,060,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,062,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,068,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,072,DISORDERLY CONDUCT,1
Apr-22,072,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-22,073,ASSAULT 3 & RELATED OFFENSES,4
Apr-22,073,DISORDERLY CONDUCT,1
Apr-22,076,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,077,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,077,FELONY ASSAULT,2
Apr-22,078,ASSAULT 3 & RELATED OFFENSES,2
Apr-22,083,SEX CRIMES,1
Apr-22,084,ASSAULT 3 & RELATED OFFENSES,2
Apr-22,084,HARRASSMENT 2,1
Apr-22,084,OFFENSES AGAINST THE PERSON,1
Apr-22,100,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,101,FELONY ASSAULT,1
Apr-22,102,SEX CRIMES,1
Apr-22,103,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,106,FELONY ASSAULT,1
Apr-22,107,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,108,ASSAULT 3 & RELATED OFFENSES,1
Apr-22,108,FELONY ASSAULT,1
Apr-22,110,ASSAULT 3 & RELATED OFFENSES,2
Apr-22,110,FELONY ASSAULT,1
May-22,001,ASSAULT 3 & RELATED OFFENSES,1
May-22,001,DISORDERLY CONDUCT,1
May-22,001,MISCELLANEOUS PENAL LAW,1
May-22,005,ASSAULT 3 & RELATED OFFENSES,1
May-22,005,FELONY ASSAULT,2
May-22,005,SEX CRIMES,1
May-22,006,ASSAULT 3 & RELATED OFFENSES,1
May-22,006,MISCELLANEOUS PENAL LAW,1
May-22,009,ASSAULT 3 & RELATED OFFENSES,1
May-22,010,OFFENSES AGAINST THE PERSON,3
May-22,013,ASSAULT 3 & RELATED OFFENSES,1
May-22,013,FELONY ASSAULT,3
May-22,014,ASSAULT 3 & RELATED OFFENSES,2
May-22,014,FELONY ASSAULT,1
May-22,014,MISCELLANEOUS PENAL LAW,1
May-22,014,SEX CRIMES,1
May-22,018,ASSAULT 3 & RELATED OFFENSES,1
May-22,018,OFF. AGNST PUB ORD SENSBLTY &,1
May-22,019,ASSAULT 3 & RELATED OFFENSES,1
May-22,020,ASSAULT 3 & RELATED OFFENSES,2
May-22,024,ASSAULT 3 & RELATED OFFENSES,2
May-22,028,ASSAULT 3 & RELATED OFFENSES,1
May-22,028,ROBBERY,1
May-22,030,ASSAULT 3 & RELATED OFFENSES,1
May-22,032,ASSAULT 3 & RELATED OFFENSES,1
May-22,040,ASSAULT 3 & RELATED OFFENSES,1
May-22,040,FELONY ASSAULT,1
May-22,040,HARRASSMENT 2,1
May-22,040,OFFENSES AGAINST THE PERSON,1
May-22,041,ASSAULT 3 & RELATED OFFENSES,1
May-22,044,ASSAULT 3 & RELATED OFFENSES,3
May-22,044,FELONY ASSAULT,2
May-22,049,ASSAULT 3 & RELATED OFFENSES,1
May-22,049,FELONY ASSAULT,1
May-22,049,ROBBERY,2
May-22,052,ASSAULT 3 & RELATED OFFENSES,2
May-22,060,FELONY ASSAULT,1
May-22,067,FELONY ASSAULT,2
May-22,068,FELONY ASSAULT,1
May-22,071,FELONY ASSAULT,1
May-22,073,ASSAULT 3 & RELATED OFFENSES,1
May-22,073,FELONY ASSAULT,2
May-22,075,FELONY ASSAULT,2
May-22,075,SEX CRIMES,1
May-22,077,FELONY ASSAULT,1
May-22,077,MISCELLANEOUS PENAL LAW,1
May-22,077,OFF. AGNST PUB ORD SENSBLTY &,1
May-22,083,ASSAULT 3 & RELATED OFFENSES,1
May-22,083,OFFENSES AGAINST THE PERSON,2
May-22,084,ASSAULT 3 & RELATED OFFENSES,1
May-22,084,FELONY ASSAULT,2
May-22,084,SEX CRIMES,1
May-22,101,OFF. AGNST PUB ORD SENSBLTY &,1
May-22,101,SEX CRIMES,1
May-22,104,FELONY ASSAULT,1
May-22,106,ASSAULT 3 & RELATED OFFENSES,1
May-22,107,ASSAULT 3 & RELATED OFFENSES,1
May-22,107,FELONY ASSAULT,1
May-22,108,ASSAULT 3 & RELATED OFFENSES,1
May-22,109,OFF. AGNST PUB ORD SENSBLTY &,1
Jun-22,001,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,001,DISORDERLY CONDUCT,1
Jun-22,001,FELONY ASSAULT,1
Jun-22,001,MISCELLANEOUS PENAL LAW,1
Jun-22,006,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,006,MISCELLANEOUS PENAL LAW,2
Jun-22,010,SEX CRIMES,1
Jun-22,013,SEX CRIMES,1
Jun-22,014,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,014,OFFENSES AGAINST THE PERSON,1
Jun-22,014,SEX CRIMES,1
Jun-22,018,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,018,FELONY ASSAULT,1
Jun-22,018,MISCELLANEOUS PENAL LAW,1
Jun-22,019,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,019,FELONY ASSAULT,1
Jun-22,024,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,024,SEX CRIMES,1
Jun-22,025,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,025,OFFENSES AGAINST THE PERSON,1
Jun-22,026,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,033,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,033,FELONY ASSAULT,2
Jun-22,040,ASSAULT 3 & RELATED OFFENSES,5
Jun-22,040,FELONY ASSAULT,1
Jun-22,044,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,044,FELONY ASSAULT,2
Jun-22,044,SEX CRIMES,1
Jun-22,047,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,047,FELONY ASSAULT,1
Jun-22,048,MISCELLANEOUS PENAL LAW,1
Jun-22,052,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,060,OFF. AGNST PUB ORD SENSBLTY &,1
Jun-22,072,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,073,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,073,FELONY ASSAULT,1
Jun-22,073,OFFENSES AGAINST THE PERSON,1
Jun-22,073,SEX CRIMES,1
Jun-22,075,OFFENSES AGAINST THE PERSON,1
Jun-22,079,DISORDERLY CONDUCT,1
Jun-22,081,OFFENSES AGAINST THE PERSON,1
Jun-22,084,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,084,FELONY ASSAULT,1
Jun-22,094,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,101,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,102,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,103,ASSAULT 3 & RELATED OFFENSES,2
Jun-22,106,OFF. AGNST PUB ORD SENSBLTY &,1
Jun-22,107,ROBBERY,1
Jun-22,110,SEX CRIMES,1
Jun-22,112,ASSAULT 3 & RELATED OFFENSES,1
Jun-22,115,FELONY ASSAULT,2
Jul-22,001,ASSAULT 3 & RELATED OFFENSES,3
Jul-22,005,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,005,FELONY ASSAULT,2
Jul-22,005,OFFENSES AGAINST THE PERSON,1
Jul-22,006,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,013,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,013,SEX CRIMES,3
Jul-22,014,ASSAULT 3 & RELATED OFFENSES,3
Jul-22,014,FELONY ASSAULT,2
Jul-22,014,OFFENSES AGAINST THE PERSON,1
Jul-22,014,SEX CRIMES,1
Jul-22,018,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,018,SEX CRIMES,1
Jul-22,019,FELONY ASSAULT,1
Jul-22,025,FELONY ASSAULT,4
Jul-22,025,SEX CRIMES,1
Jul-22,028,FELONY ASSAULT,2
Jul-22,030,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,032,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,040,ASSAULT 3 & RELATED OFFENSES,2
Jul-22,040,MISCELLANEOUS PENAL LAW,1
Jul-22,040,OFFENSES AGAINST THE PERSON,1
Jul-22,040,SEX CRIMES,2
Jul-22,045,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,046,OFF. AGNST PUB ORD SENSBLTY &,1
Jul-22,049,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,052,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,052,OFF. AGNST PUB ORD SENSBLTY &,1
Jul-22,060,ASSAULT 3 & RELATED OFFENSES,3
Jul-22,060,FELONY ASSAULT,1
Jul-22,061,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,069,OFFENSES AGAINST THE PERSON,1
Jul-22,070,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,071,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,071,FELONY ASSAULT,3
Jul-22,073,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,073,ROBBERY,1
Jul-22,075,OFFENSES AGAINST THE PERSON,1
Jul-22,076,SEX CRIMES,1
Jul-22,078,OFF. AGNST PUB ORD SENSBLTY &,1
Jul-22,079,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,079,FELONY ASSAULT,1
Jul-22,079,ROBBERY,1
Jul-22,081,ASSAULT 3 & RELATED OFFENSES,1
Jul-22,083,OFF. AGNST PUB ORD SENSBLTY &,1
Jul-22,083,OFFENSES AGAINST THE PERSON,1
Jul-22,084,FELONY ASSAULT,5
Jul-22,084,HARRASSMENT 2,1
Jul-22,088,FELONY ASSAULT,1
